,COPEPODS_01,COPEPODS_05,COPEPODS_06,COPEPODS_07,COPEPODS_08,COPEPODS_09,COPEPODS_10,COPEPODS_11,COPEPODS_12,COPEPODS_14,COPEPODS_15,COPEPODS_16,COPEPODS_17,COPEPODS_18,COPEPODS_19,COPEPODS_20,COPEPODS_21,COPEPODS_22,COPEPODS_23,COPEPODS_24,COPEPODS_25,COPEPODS_26,COPEPODS_27,COPEPODS_28,COPEPODS_29,COPEPODS_30,COPEPODS_31,COPEPODS_32,COPEPODS_33,COPEPODS_34,COPEPODS_35,COPEPODS_36,COPEPODS_37,COPEPODS_38,COPEPODS_39,COPEPODS_40,COPEPODS_41,COPEPODS_42,COPEPODS_43,COPEPODS_44,COPEPODS_45,COPEPODS_46,COPEPODS_47,COPEPODS_48,COPEPODS_49,COPEPODS_50,COPEPODS_51,COPEPODS_52,COPEPODS_53,COPEPODS_54,COPEPODS_55,COPEPODS_56,COPEPODS_57,COPEPODS_58,COPEPODS_59,COPEPODS_60,COPEPODS_61
TRINITY_DN32626_c0_g1_i1.m.35012,2.853037303,2.870161184,2.838306314,2.964634996,3.151883933,3.16388318,3.2006858,2.201301704,2.902859421,2.838308128,2.917791403,3.289260157,2.955091968,2.284005757,3.278278092,2.155795522,3.281368288,3.265081593,3.299744294,3.306232714,3.317898473,3.414659416,2.896530478,2.869397306,3.279024997,2.960757079,2.888477456,3.262745764,2.92294451,3.170652036,2.73826168,3.282263933,3.188949076,3.40110875,2.093977717,2.973246496,3.326872444,2.98407394,2.840658145,2.232956665,2.838301322,3.26413135,3.299743429,2.155819118,3.26274858,3.300393952,2.87325105,3.610968397,2.795233766,3.305821866,3.158075832,3.396836104,2.893804104,3.507708045,2.725575111,2.172546847,3.266415036
TRINITY_DN32655_c1_g1_i1.m.35398,2.875537329,3.477624232,3.445773717,4.309056799,NA,NA,5.39309963,5.268199062,3.510318676,3.445766352,3.525253162,3.896720442,3.562546053,5.891460482,NA,4.933182582,2.888821718,3.872541075,2.907207866,3.498658211,5.384782262,5.829469886,1.9190264,5.979361268,3.886488946,NA,3.495928881,NA,2.945446625,1.778094343,5.568118594,3.889716627,2.796396082,4.008564576,1.70143171,2.995742276,1.934351056,3.591542227,2.863165878,NA,1.860796646,3.871597665,3.907199432,1.763297359,3.870204944,3.907852138,5.802629725,4.218429436,5.139666213,5.613716459,NA,2.004294734,NA,3.378209726,3.333031193,4.780009919,3.873878503
TRINITY_DN32680_c0_g1_i3.m.35446,2.521751228,3.860801582,3.091973943,3.6333298,2.405560605,3.739471704,3.454346914,1.454965889,3.15651178,3.091970236,3.908427209,4.12789397,3.623789832,3.537672248,3.531943067,1.409463867,2.535027957,3.518745982,3.87533757,3.559896674,3.571556486,3.253282902,3.150185505,3.860033379,4.340054516,3.951378769,3.142131017,2.516402108,3.591650317,3.74623762,2.991932033,3.857854088,3.76453521,2.654775022,4.347655335,3.641944484,3.580545981,3.23774516,3.50936178,3.808553246,3.09197403,4.102770401,4.13836748,3.994455862,3.838336754,3.875991182,3.863877651,3.127677457,3.46394473,3.144439896,3.73366467,3.650510403,3.562510854,4.02441368,2.979238461,1.426197265,3.520090007
TRINITY_DN32694_c0_g2_i3.m.35237,1.713174472,0.730295963,0.698448313,0.824739002,2.181970546,1.608997199,0.645775041,NA,1.762988611,0.698448057,NA,NA,NA,0.729122509,NA,NA,NA,NA,0.744873858,0.751349807,2.347970899,NA,0.7567113,0.729570818,NA,NA,0.74861023,1.707856207,1.783116332,1.61575412,0.598381652,0.727388998,NA,NA,NA,NA,NA,0.844266939,NA,0.678101543,NA,NA,NA,NA,NA,1.745489453,0.733387739,0.73411026,2.2403604,0.750934004,NA,NA,NA,NA,1.585710575,NA,1.711513412
TRINITY_DN32705_c1_g1_i1.m.35610,2.065291131,2.497442209,2.465596862,2.591902953,3.364132515,2.96108192,3.412920238,3.58347859,3.337491719,2.465594823,2.867006889,2.501515305,3.389735747,2.496246523,2.075467162,2.689960578,2.078587291,1.477318946,3.096943414,3.325833037,3.530139211,0.62687474,2.523795492,2.08163614,2.491287065,3.172992503,1.515761936,1.47498583,2.872172695,2.967849776,1.365541122,1.494494643,2.986156974,1.613354359,2.891202462,1.600515105,2.861055611,2.933288182,2.46795327,2.445196662,2.465596234,2.061344636,2.833911639,2.690003468,2.79691997,2.834570769,2.822459356,2.501298143,3.229881162,2.103035245,2.692253532,2.194053832,1.521095863,1.398036128,2.674789632,2.706713611,3.063623755
TRINITY_DN32714_c0_g4_i1.m.35661,4.348277334,4.043474494,4.011618802,4.137935959,3.910163536,3.922149315,3.958945653,NA,4.076163472,4.011617517,3.676068716,4.369458986,2.128414006,4.042270583,4.35847362,1.914070782,NA,4.023355241,4.058008578,3.649465815,3.076165357,4.172926354,NA,3.627673907,3.03730192,2.134055693,4.061779126,3.605981946,4.096259456,4.513877283,1.911568063,3.040523456,4.269143153,4.159369718,4.174186457,NA,2.085151108,NA,NA,4.313157429,2.011635225,3.607372118,3.642969861,3.49906246,2.021007828,3.643620514,2.046560409,4.632275539,3.96854604,3.649045316,3.501304752,3.155100823,4.067106161,4.265979121,1.89887303,1.930832201,4.024693582
TRINITY_DN32766_c0_g2_i1.m.36022,3.713193487,3.315285337,2.698468983,1.824780611,2.597001033,3.608985936,3.230752035,NA,NA,2.698448057,1.777965591,2.734367541,3.400199062,3.314071601,3.723383978,1.600886059,2.72647318,2.710194833,4.066777442,3.336312308,2.763000803,1.859784799,3.341632749,2.729549959,3.309105327,3.405852478,3.333572731,2.707856207,3.368064423,2.61575412,3.598414139,3.312336946,1.634036303,1.846207518,3.124066732,4.418351874,NA,3.429185261,2.700810599,4.000003008,3.283419459,4.51660496,2.744852792,2.600939362,2.707849419,3.330466543,3.31835024,4.319117112,2.655390142,NA,3.188139284,3.84195141,3.753955878,2.630896921,1.585710575,NA,3.296489756
TRINITY_DN32782_c0_g1_i2.m.36057,NA,1.752893215,NA,1.847362853,NA,1.631571549,1.66833817,NA,1.785586019,1.721007957,1.800523246,NA,2.837800444,NA,2.745944002,NA,NA,3.317725504,NA,1.773924728,2.785565982,1.882351642,1.77923573,1.75212988,1.746699221,NA,2.771190307,2.730417151,1.805677667,1.638346818,NA,NA,NA,3.453740129,2.561666934,2.855961021,1.794570341,1.866797864,NA,1.70064824,1.72103527,1.73180512,3.352373905,1.623507267,2.730421129,1.768070699,NA,2.756729154,2.677949488,1.773492596,3.210703663,1.864501731,NA,1.653444848,1.608293805,NA,1.734094613
TRINITY_DN32786_c0_g1_i1.m.36098,2.370293252,2.387431845,2.355574716,1.481875645,2.254104596,1.266102892,2.302906417,1.303515024,2.42010201,2.355566517,3.020026353,2.976443818,3.794284347,2.386215173,1.380521032,2.842977571,3.383589911,2.952276515,2.986932704,3.408450054,2.420121426,2.516887036,2.413787541,2.386652579,2.381247517,1.478021841,2.405729292,1.364992047,1.440210694,2.857828537,2.840483908,2.969449587,1.291141428,3.088285181,2.196202801,3.075469878,2.429111945,2.50135121,2.94289231,2.335172694,1.355553595,2.951323885,2.986922052,2.843007461,2.94993451,2.402626292,2.975469566,2.976236971,2.897471929,3.408043266,2.260296652,2.499065494,2.411078209,3.288008697,2.242819435,2.859742619,3.368647983
TRINITY_DN32875_c0_g1_i1.m.36514,NA,0.527746774,-0.504235975,-0.377735622,-0.605605093,-0.593528992,NA,NA,-0.439594915,NA,-0.424615133,-0.468166898,1.612635013,NA,0.520796158,-0.601724123,NA,NA,-0.457773464,NA,NA,-0.342747575,NA,NA,NA,NA,0.546022221,NA,-0.419512149,1.998124561,-0.604136133,-0.475144535,NA,-0.35630231,NA,0.630803172,-0.430696969,-0.358409913,NA,-0.524455768,0.495893163,NA,-0.45766056,0.398295726,NA,NA,-0.469138341,-0.468402046,1.037711532,-0.45164267,0.400606833,NA,NA,NA,NA,NA,-0.491026104
TRINITY_DN32888_c2_g1_i2.m.36536,NA,2.765949367,2.734094406,2.860411625,2.63261622,3.644618911,2.681420161,3.682045523,NA,2.734071967,NA,NA,3.850863265,3.764732683,NA,3.636527472,NA,NA,2.780481826,NA,NA,NA,NA,2.765172343,2.759767426,2.856529193,2.784236398,NA,NA,2.651379141,NA,3.762998,NA,2.881831427,NA,NA,NA,NA,NA,2.713697308,2.734087055,NA,NA,2.636559476,2.743473852,NA,NA,NA,2.691018025,2.786557914,NA,2.877583279,2.789565942,2.66652032,NA,3.653286068,NA
TRINITY_DN32891_c0_g8_i4.m.36619,4.190325378,4.622487461,4.912562249,3.71695293,4.074134793,4.501161576,4.537964021,5.123552284,4.240140346,4.590628858,4.670116973,3.626546428,4.70741088,4.621284888,4.200515151,4.493078129,3.618645018,5.187326436,4.221985468,4.643517792,4.655172907,4.751937464,2.648835816,4.206680758,3.616310493,4.713068273,4.64078828,4.18499265,4.675271396,4.829858707,4.490585691,4.204501224,4.848153877,4.738387071,4.016232502,4.310522064,4.98608723,4.32135785,4.177941014,4.570241196,4.17559488,4.601421616,4.637017806,4.078071356,4.184988135,4.22264093,4.210525487,4.626325658,4.132528354,4.643099533,4.817280148,5.056050443,4.231087005,4.523063885,4.062850945,4.509831344,4.925630878
TRINITY_DN32892_c0_g1_i1.m.36553,5.59943602,5.279531676,5.321672715,5.213525181,4.985746663,4.997735963,5.470636174,4.648139902,5.151748101,5.247670462,5.602793094,5.357586728,5.364452168,5.422713625,5.024670602,4.487156531,4.728198199,5.259403281,5.505568659,5.222552159,5.523717874,5.248515034,5.379881273,5.030834669,5.112888658,5.6457426,5.137364574,5.009142158,5.171845372,5.164967847,4.806591185,4.935543785,4.935340177,5.469427184,4.540825543,5.304599467,5.395200304,5.145513304,5.089555972,4.979355338,5.523306832,5.010533271,5.13359408,5.425787566,4.709583031,5.368714065,4.941567342,4.84279412,5.12659781,5.300140652,5.152390429,5.391160428,5.142699018,5.3244973,5.208931323,4.918943097,4.820171483
TRINITY_DN32893_c0_g1_i1.m.36600,NA,NA,1.88973886,NA,NA,1.800278772,NA,2.837698806,1.954292334,NA,1.96923331,NA,NA,1.920379093,1.9146708,1.792196906,1.917766142,1.901479291,NA,NA,2.954286497,2.051059214,1.947934288,1.920817663,NA,2.01216259,1.939911909,1.899112397,2.974377405,1.807020923,1.789699556,NA,NA,NA,1.730379668,NA,1.963258446,NA,1.892073655,NA,1.88974537,NA,NA,NA,NA,NA,NA,1.925440799,NA,NA,1.794466901,2.033237884,NA,NA,NA,1.808914834,NA
TRINITY_DN32907_c0_g1_i1.m.36728,1.367783041,1.384898983,4.160410746,2.47936677,2.836556808,2.848548997,2.885339188,1.300997606,3.002563545,2.938021185,1.432537192,3.388973294,1.469836699,1.38371302,2.377971036,2.255504873,NA,2.364775891,1.399429196,1.405929266,3.417590293,NA,2.411260131,1.384163575,2.963694357,1.475465348,1.403201909,2.947409932,2.437686388,3.592281336,1.252992099,1.381956123,2.288638921,2.500815012,2.778657221,2.487982156,2.426571767,2.498827544,2.35540746,2.917618647,NA,1.363825078,2.984409898,2.840504954,1.362445095,1.400098439,NA,2.973703507,2.894951077,2.405511359,3.257765984,2.496553298,3.408549011,2.870454271,2.825275132,3.272254425,2.366117493
TRINITY_DN32930_c1_g1_i1.m.36880,0.210509331,0.227594058,0.195720583,NA,1.679285531,1.106320389,2.143109826,1.728685106,0.26034373,1.780720377,NA,1.816648634,0.312492748,NA,1.220688628,1.683175444,1.223810855,1.207501428,NA,0.248677429,1.845267984,1.357064691,0.25400569,NA,0.221479689,0.318236394,0.245986411,1.205198563,1.865369535,0.113018465,0.095751357,1.224692175,1.716330674,1.928468184,NA,1.330722063,0.26927547,1.341560417,1.198102297,0.175386672,1.195770082,0.206592509,1.827121067,1.09823149,1.205155729,2.827786262,1.815686319,1.8164295,2.152699735,0.248240741,2.100501555,0.339265083,0.251295985,1.713184531,1.083030696,2.436886989,1.208840016
TRINITY_DN32936_c0_g1_i6.m.36630,5.0743902,5.243522657,2.88973886,4.823406873,NA,4.38522812,3.422025016,4.159622665,NA,4.211658041,4.969223625,NA,2.006531282,NA,NA,4.114108241,NA,NA,4.743479143,4.2645491,1.954266538,4.372972874,3.532908773,NA,NA,3.01216259,3.524860892,NA,4.559333595,NA,NA,NA,NA,4.622453543,NA,NA,2.963258446,NA,3.477047719,NA,NA,4.485485615,2.936126265,3.792220576,1.899119007,3.521743264,NA,3.510390352,1.846667347,3.942205233,NA,2.033237884,4.530190913,NA,4.098926119,NA,NA
TRINITY_DN32950_c0_g1_i4.m.36954,5.059854856,5.813948037,5.575639566,5.460948719,5.773740122,5.78572918,5.729419306,4.823158799,5.747095022,6.334628299,5.539650327,NA,4.576940496,4.713205772,5.707479839,NA,5.362645074,4.208863532,5.381022968,5.513045796,5.524702723,5.495936849,4.740762401,5.491253159,NA,4.582596084,5.732710615,NA,5.419269262,5.377458337,5.234586979,4.904108905,5.270226444,5.723392048,NA,5.010130569,5.11865301,NA,4.877547628,NA,5.197125183,4.693343634,5.506550839,5.478119485,5.054521633,5.092168766,5.495093799,5.495854423,5.639483699,5.387097394,NA,5.340617982,5.515653857,NA,5.762459653,5.116328365,5.795162603
TRINITY_DN32962_c0_g1_i1.m.36944,3.358245548,3.053448962,3.021583041,2.147898222,NA,3.254053108,1.968920087,NA,2.671098851,3.021590542,2.101087439,2.642470244,1.138338475,3.052240827,1.046503636,1.924047966,NA,2.61828323,3.067977983,2.07446216,1.086163487,NA,1.079821179,3.052683221,3.047265146,2.728979681,2.65670419,1.030960243,2.691196686,1.938893099,3.243467503,3.050504152,2.957180288,2.169338094,1.862215833,1.156517657,1.095099065,1.167325562,2.02393043,3.323132501,NA,2.617334324,2.067967801,0.924063149,1.031001456,2.068616269,2.056527673,2.057279688,1.978523218,2.659025657,0.926341699,2.750038063,1.077114532,0.954010002,1.908865177,0.940827357,2.619627261
TRINITY_DN32971_c0_g1_i1.m.36996,8.129636157,8.360889447,8.482278814,8.151956397,8.111058429,8.123047096,8.263870642,8.517040961,8.368482015,8.056009836,8.370716634,8.301381383,8.599055774,8.07155812,8.378617718,8.611901901,8.331955687,8.460063084,8.459955996,8.454670404,8.478106588,8.490337902,8.411903396,8.174565673,8.126088636,8.512349517,8.416024387,8.274861751,8.363043737,8.35413165,8.178359584,8.320139183,8.451038062,8.262660633,8.131868736,8.639403046,8.533263257,8.65023983,8.331381181,8.345478045,8.459733863,8.447623023,8.539806282,8.373531307,8.261806933,8.400736029,8.36396319,8.234664142,8.427980213,8.167374052,8.409193416,8.614539374,8.46905653,8.345998526,8.139669533,8.519532247,8.571585181
TRINITY_DN32971_c0_g2_i2.m.37001,5.496751284,4.098843039,3.803953566,5.695800606,4.702491363,4.39254893,4.888783128,1.430006687,3.546564817,5.482018056,5.020942344,4.325292524,NA,5.097637247,5.75487285,1.384445726,3.095006015,3.078716534,4.335767974,3.119871205,4.546561828,3.228287396,5.627693406,4.972545147,4.967134319,NA,3.53218235,3.491412254,1.566641392,5.569243636,3.381977906,3.510934809,4.417617386,4.437128385,4.644588288,NA,NA,NA,1.484360462,4.26898433,NA,4.662733962,3.113380302,5.706430692,5.191858519,4.988495148,4.686879933,4.517713267,4.608878362,5.441379918,3.708666175,3.947436509,3.537509959,3.414457961,5.069719167,2.401222117,2.49509595
TRINITY_DN32984_c0_g1_i1.m.36989,3.53242665,2.812594634,1.195779157,3.322085217,3.094313095,2.106288472,3.143109826,3.465655269,3.582245958,2.780740299,2.860212721,4.039046553,2.897516121,2.226436107,4.220696447,3.09822424,2.808754232,3.792463929,2.242174355,3.833618735,2.845267984,3.357079286,3.253976608,1.226844487,3.221449605,2.318205379,2.245920808,2.790140333,2.280407034,3.113066859,2.680693401,2.809654676,3.453296268,3.343526571,3.03641703,2.915664431,3.269306626,2.926502053,3.198116327,3.175386672,2.195770082,2.791516754,3.564090942,NA,3.205170947,3.564743588,2.81566587,2.8164295,3.47462783,2.248240741,3.685453044,3.924227584,3.836226944,4.128207193,3.667993197,3.114969488,2.793802517
TRINITY_DN33011_c0_g1_i3.m.37115,5.740097945,5.494190701,5.462335193,4.851683029,5.846299767,5.635897864,5.409662329,4.088365054,6.204946009,5.947755883,5.541820519,5.498247279,4.257185167,6.17105767,6.335253705,5.042849823,5.975775764,5.737100593,6.186795247,5.778250629,5.52687508,5.886672824,5.783576334,5.756456359,5.751048483,5.262840253,5.512490073,5.734761829,6.032399247,5.642663977,5.362286018,5.75427691,5.397926242,5.610086041,5.981045068,4.860298003,5.535861296,5.286170086,5.464682561,6.28993907,4.725364214,5.473121181,5.508721039,5.627848405,5.734763208,5.5093762,5.76029936,5.498027194,5.682295991,5.777835503,5.630086509,5.868855637,5.780860209,5.394768066,5.02766593,4.644567156,4.153479888
TRINITY_DN33024_c0_g1_i1.m.37202,0.520317505,NA,1.505626052,0.631903695,NA,1.416133274,2.452956029,NA,0.57014139,NA,2.90703249,2.126482232,NA,1.536247545,1.530518133,NA,NA,1.517351766,1.552018674,1.558473917,1.57016364,0.66689248,1.563831626,0.53667541,1.531299558,NA,0.555793161,1.51502299,0.590205677,1.422894333,NA,2.119498502,1.441217443,1.65338552,1.346273085,NA,NA,NA,0.507958974,1.485215512,0.50564773,0.516373511,2.136969494,1.993050312,0.515004853,NA,NA,1.541313109,2.784463696,2.143054566,1.995303217,0.649139397,1.561086573,2.023017849,0.392831313,NA,2.103652835
TRINITY_DN33052_c0_g1_i3.m.37443,5.518202335,5.876367355,6.351469421,4.892824082,5.887439697,6.414001001,5.865838581,6.673822994,5.831047233,6.056010351,6.135499256,6.091928984,6.520714963,5.949161178,6.869433295,5.891344594,5.531486236,5.930241397,5.964900818,7.041780944,5.831048104,5.927812321,5.97671933,6.627671108,5.870191634,5.719018194,5.968666616,6.306417135,5.768681386,6.037439505,5.403426582,6.210454315,6.339529588,5.551690531,5.607144806,5.731510365,5.577001057,5.549703763,5.299370592,6.620585016,5.766505379,5.777294704,6.450324783,5.958494078,5.853905122,5.450977114,6.023830375,6.024591545,6.682794145,5.818974015,5.960731821,5.827534139,5.739536246,6.229454628,5.805768651,5.908096841,5.931581949
TRINITY_DN33052_c0_g1_i4.m.37445,6.829734736,6.676937155,6.774363942,7.197661298,6.901172921,6.841011728,6.877812361,6.722321867,6.995023598,6.732539409,7.11688425,6.810278333,6.569213617,7.033284089,6.917932122,6.717451286,6.843020363,6.826737684,6.820753512,7.090279822,7.201474308,7.05431354,6.747683975,6.676169268,6.84068648,6.767515838,6.739630029,6.824399626,6.77411279,6.954693577,6.451924114,6.718383399,6.625067665,7.078235309,6.573182347,6.637990132,6.362463495,6.545734292,6.505410072,6.6690832,6.551969389,6.463223312,7.083785457,6.795488356,6.608672274,6.940049268,6.634208168,7.002700873,6.731292674,6.697546905,6.679082215,6.917852285,6.829854569,6.706796399,6.81774094,6.773731351,6.745614061
TRINITY_DN33068_c2_g6_i1.m.37570,4.82973364,4.84686114,6.399968835,4.941321656,6.298508418,6.532889433,5.347298029,7.347925874,6.464509286,5.399964689,5.479456272,5.850919982,6.739138264,NA,4.839927198,6.717451286,4.84302153,5.411698594,4.861397111,4.86788814,4.879545162,NA,5.458176927,5.846093818,6.162615065,7.107365,7.187089006,6.409362548,NA,5.317265406,5.71495802,6.651269073,5.750599646,5.962757699,6.462998483,6.271862504,5.888533422,6.768126471,5.402317839,6.379577048,6.984928567,5.41075706,3.861396395,6.717485979,6.409364477,NA,4.84993702,5.850698419,3.771939258,NA,5.304686291,4.958494685,4.870496994,6.069367445,6.509619475,5.319166575,5.41303891
TRINITY_DN33075_c2_g6_i1.m.37491,8.189749417,7.340144796,7.744386857,8.047580702,6.926719316,6.590785408,7.168154022,6.33870757,7.285365375,7.390745219,7.207202101,7.064094066,7.585529347,7.57340385,7.245748584,6.4451987,7.248839192,6.817519414,7.174105336,6.733138836,7.744796917,7.289020801,7.185923937,6.952353921,7.416430791,6.928221695,7.663297137,6.815181607,7.553389622,7.045010889,7.027668334,6.950173525,7.679979645,7.368577728,6.968353757,7.60368094,6.87931438,7.758907689,7.030528502,6.522361484,7.468750028,7.623929501,6.267212262,7.582736289,6.815183169,6.267865404,6.715186953,7.163407387,7.265216504,7.273291265,7.213006894,8.008169124,7.276315673,6.85369696,7.014973889,7.046913012,7.481823002
TRINITY_DN33084_c0_g2_i1.m.37591,3.775287879,2.207464441,2.175607049,2.301915431,3.07414235,NA,NA,NA,2.240123951,2.175595146,3.25508146,3.211512587,3.292371452,NA,NA,NA,3.788571232,3.772287698,2.221978131,3.228476263,NA,NA,3.233798316,2.206695744,3.201272994,NA,3.225754938,3.769952523,3.84520028,NA,3.075542357,3.789471567,NA,2.323333685,2.016240477,3.31052972,NA,2.32135785,3.177941014,2.155217647,NA,2.186396846,2.221994552,2.078087329,2.184988135,4.22264093,3.210533264,3.796253978,NA,2.228069458,NA,3.904041299,2.231095002,3.108020743,2.062850945,NA,2.188663792
TRINITY_DN33088_c0_g1_i1.m.37655,1.464074723,2.481221678,2.034314963,2.897599024,2.347897565,1.944860326,2.396682586,1.982269252,2.513889621,2.771285999,2.850760363,2.070237647,1.566111878,3.064966123,1.474277726,1.936764385,2.062348565,2.461087844,3.080705792,2.502249414,2.513886393,2.610659315,3.09252964,2.802377769,2.060005974,2.571800881,2.821449307,2.780676593,2.118940388,1.366633507,2.934276427,2.06322102,0.38490237,1.597099205,1.874971403,2.906211519,3.107839104,2.180088346,2.773624406,2.428962713,2.449354799,2.460132514,2.817672284,1.936802886,2.458749329,3.081364146,3.069242368,2.48504993,2.728223165,2.501829171,2.354062048,1.592852309,2.826764954,2.966744551,2.658539853,2.368568306,0.462448546
TRINITY_DN33093_c0_g1_i3.m.37098,2.617286298,NA,3.924482942,2.728875175,3.501096533,4.098046261,2.549891792,2.550515578,3.66709236,3.60255745,4.26700381,3.638470364,3.719334786,3.21817668,4.212439167,3.505002304,3.21553986,3.614287607,3.648951162,3.655437378,3.667100951,1.763876345,3.982694141,3.633649658,3.95016055,1.72498462,3.652713808,4.196910886,2.687182725,2.519845782,2.50250312,4.216425715,3.53814747,3.750312052,3.443197895,3.322454273,3.67608356,2.748327333,3.189871207,3.904097118,3.602554455,3.613346872,4.818867536,3.505039122,2.611951851,3.649596696,3.222443951,3.960172922,3.559486957,3.655021921,3.507272862,3.331008439,3.658049893,4.119948616,3.489816596,3.521760148,3.937552958
