"","COPEPODS_01","COPEPODS_05","COPEPODS_06","COPEPODS_07","COPEPODS_08","COPEPODS_09","COPEPODS_10","COPEPODS_11","COPEPODS_12","COPEPODS_14","COPEPODS_15","COPEPODS_16","COPEPODS_17","COPEPODS_18","COPEPODS_19","COPEPODS_20","COPEPODS_21","COPEPODS_22","COPEPODS_23","COPEPODS_24","COPEPODS_25","COPEPODS_26","COPEPODS_27","COPEPODS_28","COPEPODS_29","COPEPODS_30","COPEPODS_31","COPEPODS_32","COPEPODS_33","COPEPODS_34","COPEPODS_35","COPEPODS_36","COPEPODS_37","COPEPODS_38","COPEPODS_39","COPEPODS_40","COPEPODS_41","COPEPODS_42","COPEPODS_43","COPEPODS_44","COPEPODS_45","COPEPODS_46","COPEPODS_47","COPEPODS_48","COPEPODS_49","COPEPODS_50","COPEPODS_51","COPEPODS_52","COPEPODS_53","COPEPODS_54","COPEPODS_55","COPEPODS_56","COPEPODS_57","COPEPODS_58","COPEPODS_59","COPEPODS_60","COPEPODS_61"
"TRINITY_DN26300_c0_g1_i1.m.14309",6.6722782905,6.5179000605,5.883783292,6.207387493,6.0607875,5.955288441,5.756726098,5.5592173885,5.193787153,6.20165768,5.9384463165,6.084903198,6.971638078,5.412078626,6.087504889,5.475824814,6.273516922,6.149046117,6.354853863,6.232874687,6.412430197,5.265743647,6.213531277,5.774647145,6.3143798175,6.121300836,5.8996834195,6.103592205,6.03928312,6.107225366,5.906244149,5.6182255005,5.843752064,6.507501354,6.200335621,6.977533522,6.162939052,6.789643528,6.50126691,6.354213637,6.2900116805,6.100680257,6.189685316,5.860548454,5.969175218,6.3051110845,5.963177621,6.541710717,6.142975639,6.436531905,6.260534527,6.2016569365,6.3586953725,6.407539993,5.975147202,5.767832624,6.087503698
"TRINITY_DN26302_c0_g1_i1.m.14315",2.4243530755,3.5178986135,2.424353832,2.506936747,NA,3.955286285,3.434800501,3.3892985595,2.608833389,4.086181084,NA,3.499938748,NA,4.189686205,4.087507002,NA,3.688560235,4.033567681,3.547503968,2.425506879,2.412418746,4.680777202,3.513091558,4.189687307,2.6139400985,2.420870788,NA,NA,3.579846988,3.991752842,NA,4.2031900905,3.521819151,3.600612451,4.499897865,3.392564901,3.355578718,2.397332146,3.594371007,4.131823036,2.3831330815,2.515729385,NA,2.40110755,4.647248356,3.6046723325,2.641256986,3.541707533,NA,4.214141744,4.038144656,2.5012116385,2.5513349715,3.500646991,2.515703358,NA,4.087507673
"TRINITY_DN26306_c0_g1_i1.m.14329",4.0836087685,4.5921931555,4.49864491,3.58123957,5.550118829,4.766548938,4.831018049,4.4635873015,3.683121605,4.160471936,4.1382679045,3.57423524,5.045932023,NA,5.576836155,4.702120759,2.762843333,4.107865193,4.621791908,5.08477361,4.071687156,2.755082999,4.909311597,NA,3.6882296445,4.495156707,3.6520543535,4.914852788,3.654141729,4.803010509,NA,5.0144487575,4.596116886,4.259867166,4.574190367,4.788790985,4.014836854,4.471620981,NA,4.943078476,4.4574173845,4.911938996,4.148501185,4.47540848,3.72154745,2.6789707245,NA,3.616005446,4.217271993,NA,5.11243444,5.1604721225,4.9475640555,4.574941331,NA,5.105160039,4.161801578
"TRINITY_DN26306_c0_g2_i1.m.14331",NA,2.7338163405,4.22521977,2.722849286,4.276700086,3.586229624,2.650712986,5.4125541165,NA,2.717120205,2.6949330535,2.715839639,4.602586556,2.820639763,2.718457001,4.84373441,NA,NA,2.763411857,2.641438153,3.628343,NA,NA,2.820622525,3.8298482985,4.63676726,2.7936652625,NA,2.795748762,3.622695919,NA,2.8341317825,NA,NA,2.715802905,3.608478204,4.156456985,4.613236664,3.810280712,2.762757016,4.9209569585,3.731624752,2.705163138,3.617024565,NA,2.8205853305,NA,NA,2.77392224,2.845080696,2.669084167,NA,2.7672511575,2.716555426,NA,4.246779655,3.718454051
"TRINITY_DN26314_c0_g1_i1.m.14334",2.4022363875,4.0807512915,2.402248997,4.484838569,3.453716537,3.348214681,2.412696017,NA,NA,2.479118233,5.4569029915,NA,4.686493095,4.582614408,NA,2.283775769,NA,NA,NA,5.210765087,2.390316735,3.658673535,3.490986182,NA,NA,4.720675794,4.1406094955,3.49651691,5.365094194,NA,4.562207658,NA,3.499718727,3.578499396,NA,3.955420308,3.333474696,4.960179733,NA,NA,3.9459723745,5.300962971,NA,2.379002665,NA,4.1675197815,4.204103281,5.519599819,4.120864654,3.607071368,2.431062182,NA,NA,3.478539076,2.493615398,NA,3.48043068
"TRINITY_DN26314_c0_g1_i2.m.14336",2.2863340635,3.3798903565,2.286339794,NA,NA,NA,NA,2.2512949585,NA,NA,3.3410087145,NA,2.248665156,3.466718789,2.364533799,NA,NA,2.310587623,2.409484228,2.287521337,2.274423072,2.542757742,NA,2.466719671,NA,2.282854268,NA,2.380619396,NA,NA,3.446306233,NA,2.383807284,NA,NA,2.254549645,2.217569969,2.259308414,2.456376072,NA,2.2451127385,2.377714086,2.351229855,NA,NA,NA,3.50323742,NA,NA,2.491154146,NA,2.3631953745,2.4133353185,3.362639399,NA,NA,2.36452958
"TRINITY_DN26322_c1_g1_i1.m.14360",NA,5.3782049925,6.021620716,3.782290134,6.073094191,6.45302112,6.710139753,5.6646331575,6.206095155,6.361521107,6.3393184145,6.360244417,6.662017589,4.880064827,6.777883686,5.16620081,3.96389992,6.531302251,5.407802018,6.700860743,6.272733631,3.956124579,5.788433201,5.465024846,6.4742444505,6.69620226,6.4380589145,6.378933246,5.855192123,5.267091989,5.859657644,6.4785284395,6.382128146,5.875951742,6.360199058,6.989840404,6.630924188,6.672667202,3.869713669,6.144128042,6.4658184715,4.791061437,6.571941786,5.99838582,5.922588705,4.8800138765,NA,3.817050703,5.833354354,3.904515534,7.050449104,5.3615213535,5.8266810355,5.360954184,5.376018652,4.72124771,5.36284569
"TRINITY_DN26322_c1_g2_i1.m.14362",2.6467423765,4.7402943415,3.646742862,4.314305323,3.698213969,3.592719902,3.657191138,NA,3.831222066,4.723608121,5.0233334325,2.722331169,4.60906697,3.827119426,3.724936923,3.528297031,2.910955978,4.255962365,4.354850511,5.232872846,3.634818645,4.903173004,4.320443113,4.412075165,3.8363325205,4.643252434,2.8001526845,5.062951661,4.802242956,4.214140282,4.806708476,3.8406152355,4.329177515,4.823004873,4.307249144,4.936889964,4.577978356,4.619720943,2.816758554,3.769249316,4.6055163215,4.32307434,5.033566343,3.623507267,4.869641659,4.4120254595,4.863640527,5.086030232,4.365367742,4.8515711,4.675572026,5.0455383725,4.3586935455,4.308007068,4.323069807,4.253263541,4.724933619
"TRINITY_DN26430_c0_g1_i1.m.14541",3.2612447685,4.3547993755,3.846215438,3.343848953,4.312723451,3.792191809,2.271691744,2.2261975425,4.030689218,2.338109986,3.3159150365,NA,3.808533183,2.441614874,NA,NA,NA,2.285509943,NA,3.847377102,2.249321986,NA,2.349978468,2.44161574,3.4508441925,NA,3.4146601795,2.355520142,3.416745419,NA,3.421221735,2.4551105885,NA,NA,2.336806021,3.229469061,2.192478988,NA,2.431279382,3.383761406,NA,3.937582912,4.326146662,NA,2.484141624,3.4415661445,NA,2.378605059,NA,2.466068206,3.87504151,2.3381258675,2.3882463115,NA,2.352603698,NA,NA
"TRINITY_DN26465_c0_g1_i1.m.14592",1.3913289185,NA,2.391311187,NA,NA,1.337296509,NA,3.9412100375,1.575799402,1.468154626,1.4459799905,1.466904628,3.675558619,1.571682551,NA,2.272853846,3.977439897,2.415555807,NA,NA,NA,NA,NA,3.893614551,3.1658557785,3.972780828,2.5447243135,NA,2.546800208,2.373740655,3.136246377,3.1701526685,3.488780564,NA,NA,3.681458264,2.907508856,2.949249128,3.14629774,NA,2.9350452955,1.482675564,NA,2.368070147,2.614212167,1.5716349335,2.60820866,NA,NA,1.596146162,NA,NA,1.5183078395,3.052577729,1.482649701,2.997829974,1.469478881
"TRINITY_DN26492_c0_g1_i1.m.14614",4.8088905335,4.5805149255,4.071926813,4.569560902,3.538441735,4.432936361,5.082373902,4.0368632425,4.256398354,4.563829126,4.1265917885,4.562550183,4.034253901,4.989264669,4.565154423,3.953469329,4.751167094,4.833147882,4.932036785,4.810058315,4.475041031,4.743393885,4.160666916,4.667336475,4.6765544305,3.483467719,4.9622948735,3.581243433,4.964393041,3.469399963,3.646928752,3.6808400195,4.169396451,4.248184249,4.562506396,4.040144657,3.418200544,2.459940499,4.656989878,4.609470741,3.4457290785,5.385683546,4.873782844,3.463724851,4.294823636,4.9892113085,4.288827208,4.604322166,4.620628513,3.691787035,4.100754289,3.5638293105,4.9358791305,4.563258365,4.578328524,4.508518165,3.565152116
"TRINITY_DN26495_c0_g1_i1.m.14621",0.9175988165,1.0111171035,1.917583756,1.00022072,0.969069745,1.863565321,0.928044856000001,NA,2.10208721,NA,NA,0.993178215,0.87989959,NA,1.995784666,1.799152215,2.181796062,NA,2.040756957,NA,1.905676396,NA,2.006327604,NA,NA,0.914081493000001,2.0710137815,1.011850145,1.073111723,NA,NA,2.1114584965,1.015101289,1.093877023,0.993145870000001,0.885847764,1.848824757,0.890563098,NA,2.040116511,0.8763503305,NA,0.982468523,NA,NA,NA,2.134488053,1.034968714,1.051276696,1.122447054,NA,0.9944692665,NA,0.993886403,NA,NA,NA
"TRINITY_DN26497_c0_g1_i1.m.14623",4.5342691655,4.6278192105,5.271236476,5.03190264,3.000784576,2.895288965,3.959757379,NA,NA,5.026171592,4.0039656365,4.024895565,NA,5.451606812,4.612458376,NA,NA,4.973562267,4.072456034,4.950474409,3.937382022,5.790697589,3.038049936,5.129679134,5.7238575085,NA,3.1027012865,4.043582949,4.104807164,4.931742672,4.694234467,5.1431791675,5.368706251,4.125562936,4.609813686,NA,NA,NA,NA,5.071811495,2.9080703075,4.625633518,5.014202405,5.511035496,5.757166787,5.1296274755,4.751167094,5.388594655,3.082960375,5.476061277,4.563095436,5.8335269135,4.0762914455,4.025605109,NA,NA,4.612457094
"TRINITY_DN26508_c0_g6_i3.m.14713",3.2812907005,5.6967660275,NA,5.685813196,4.332759945,3.227262333,4.291737982,4.2462274665,5.465763762,NA,4.9209124795,5.356877099,6.243613405,4.461663956,4.359482089,5.162837132,5.867420881,5.627471975,6.211790788,4.282457512,5.269366864,6.122679577,4.370025915,3.461662281,4.4708770965,NA,NA,5.375565463,6.021749123,4.26372423,5.026214273,4.4751632015,4.963724834,3.457547343,4.356829549,3.249503412,3.212516839,5.576191177,4.451311163,4.403791729,4.2400614465,6.180009122,6.153537421,NA,5.504186117,6.2689635615,6.498187265,5.398649155,4.999915127,4.486116683,4.310119864,5.3581541205,5.4082760685,3.357587797,4.37265547,4.887802323,3.359481878
"TRINITY_DN26549_c0_g1_i1.m.14748",5.8942649115,6.1577393745,6.064190359,6.14678637,6.267667072,6.162167745,6.074636443,5.4441678275,6.24866428,6.293059474,6.6493685095,6.291781872,6.557029879,5.881993792,6.142381993,5.583167556,6.158469046,6.240447439,6.33934061,6.702787904,6.052270039,6.320618899,6.44243573,6.074636614,6.4057833115,6.79766518,6.3695963025,6.447975345,6.371692965,6.046624503,6.376158188,6.0881388805,6.161662507,6.240448023,5.777162972,6.447447035,6.632851933,6.774129692,6.064288886,5.601734715,6.6603906715,6.792986705,6.418589746,6.192958681,6.439089884,6.5340156925,5.918519441,6.596587181,6.349856198,5.099090787,5.923092334,5.9711306125,6.4806854525,6.555525387,5.792984495,5.915819131,6.557418217
"TRINITY_DN26644_c0_g1_i1.m.14928",4.9071818635,5.4157677275,5.907182111,5.404814664,5.958655431,6.07554809,5.917627677,4.8721199095,4.506689725,5.39908537,4.9618442795,5.982769788,6.091897482,5.824520638,5.72233756,4.78873079,5.171383516,6.153827942,6.03032772,5.908350045,6.310298441,5.900574549,5.995920652,5.824518568,6.0967703635,5.90369078,5.0605864885,6.738425092,5.799647186,5.304652575,5.482182813,6.1010540145,6.227046257,5.49847697,5.982724299,5.612367064,6.253449748,6.10254744,4.492244765,6.252080226,6.2809891545,5.735512015,5.387112896,5.620911102,6.130078223,6.0875017085,5.861045998,6.024540461,5.455882564,5.848971816,5.672975783,6.8585164975,6.9086381215,6.398516378,4.998545916,5.665700945,5.722337603
"TRINITY_DN26658_c0_g6_i1.m.14942",3.3170413585,3.4105871535,3.317033154,2.399624461,2.368513841,4.263014456,3.327480921,3.2819751855,2.501510852,3.978869525,3.3717058065,2.392616781,3.864321025,2.497403277,4.395229422,3.198588404,2.581253226,3.341289099,3.440185373,3.903170187,3.305112897,2.573466051,2.405771889,2.497420076,4.0915890105,3.31355325,2.4704487785,2.411303345,2.472526871,4.299471048,2.47700375,3.5109105165,3.999470488,3.49329472,4.392584447,3.285253248,3.248271008,3.290010942,3.487059432,3.439547265,3.2758025385,2.408404418,3.381931928,4.615732224,2.539931212,2.4973636275,2.533949626,4.019359665,4.035659614,NA,3.930832493,3.3939057565,3.4440263405,2.39334776,2.408397084,3.338586311,2.395221405
"TRINITY_DN26680_c0_g1_i1.m.14978",2.5585153625,3.6520680075,1.558531994,2.641121544,NA,2.504483428,NA,1.5234700185,3.327954854,4.220347944,3.6131821565,2.634103625,3.520844598,2.738884126,3.958636993,3.025020327,1.822700602,2.582777451,1.681654124,NA,2.546587218,4.136873925,1.647237044,2.738890661,3.7481097625,4.13998594,1.7119261175,NA,1.714024495,3.862878411,2.718485855,NA,3.655994713,3.319745094,2.634057294,4.111701825,2.489746784,3.531491996,NA,NA,3.1022555595,3.234838775,NA,2.535278112,3.366375373,4.5461904205,3.360378933,NA,2.692182806,2.763337363,2.587352908,NA,3.6855036645,NA,1.649899853,3.580075847,2.636711639
"TRINITY_DN26682_c0_g2_i1.m.14998",2.9493016055,4.0428593905,2.949311681,4.03190264,NA,2.895288965,3.959757379,2.9142535365,3.133782711,3.02618001,3.0039744625,NA,2.911624453,3.129685139,3.027495875,3.830850891,3.213511745,NA,3.072456034,2.950469932,3.937382022,3.205726866,3.038049936,NA,3.1388893585,2.945810544,3.1027012865,3.043591708,4.104807164,2.931747216,3.109271966,3.1431878795,4.046776482,3.125571762,3.024857092,2.917531671,2.880537907,2.922277835,4.119329228,3.071815924,3.9080792405,3.040671017,4.014197883,2.926070037,3.172207144,5.1296274755,3.166198833,4.066663019,3.082960375,3.154139782,3.978139139,4.6111368925,NA,3.025596749,3.040669038,3.970858505,3.027494593
"TRINITY_DN26682_c0_g3_i2.m.15003",4.5342691655,5.0428553685,3.949303432,5.353830735,4.585741479,4.895279974,4.544716988,4.9142487105,4.718745212,5.026171592,3.0039744625,4.024895565,3.911633027,4.129677112,4.027495875,5.415816574,4.213511745,2.973562267,4.072456034,3.950478887,4.937386569,4.205735089,4.623006975,4.714641635,5.1388978325,2.945810544,4.1027105265,4.043582949,5.912159621,2.931747216,5.431200061,4.7281445725,4.631741773,4.710528378,4.024848232,3.917523165,3.880537907,3.922277835,4.119329228,4.071815924,NA,4.040671017,5.014202405,3.926070037,4.757163929,5.4515538235,4.166207473,5.066667445,4.667929067,5.154131532,3.978139139,5.0261743915,4.0762914455,4.025605109,4.625631539,5.555824322,4.027494593
"TRINITY_DN26728_c0_g1_i1.m.15095",6.9301969815,6.4673531975,7.330736288,7.616864449,7.547269487,7.724168624,7.723053186,8.5366842455,8.425011634,7.49249108,7.0958915585,7.169285571,7.674930542,7.373605148,8.145892498,8.507738906,8.042398063,7.520049467,6.801806568,7.287509816,7.700685818,7.350124753,7.129968228,7.958565737,7.7238582145,7.806412616,8.2726350145,7.772936819,7.933693937,7.883486514,7.905737852,7.9396464005,7.938403467,7.986162213,8.143245027,7.80914996,7.74113555,7.813904988,7.848683363,8.266829336,7.6713768355,6.699635783,7.351235225,7.935532309,8.094201089,7.9585141035,7.929505038,7.927263234,7.911857471,7.578630048,8.043090045,7.4076015885,7.6987324865,7.450102241,8.260349794,8.665447438,7.722084145
"TRINITY_DN26734_c0_g1_i1.m.15092",4.8025572425,4.4366764265,4.343130541,4.425725729,4.394604563,3.87406855,3.938534852,5.3080695095,4.11256049,3.419991857,4.5677151595,4.588639593,5.212341143,4.108465561,4.421321196,4.809639391,4.607331412,4.826814632,4.466275009,4.151648937,3.653131858,3.921487669,4.239221398,5.108461045,4.7026404365,5.146990779,4.3038819155,4.437406687,4.958060667,4.784993459,5.203532166,4.1219653275,4.247952816,3.519391304,3.003632074,5.398809188,5.181250739,5.486025722,4.098117192,3.465640775,5.2087892215,4.434493242,4.729951855,4.319890163,4.566026204,4.8453768555,4.881954239,3.460480886,4.061748911,4.132915841,4.541877433,4.2273493135,4.0550786455,4.589349617,4.019457744,5.172037756,4.591245806
"TRINITY_DN26749_c0_g1_i2.m.15115",6.4493804215,7.4758152225,6.159874084,7.320471531,7.564984643,7.183850129,7.39271293,7.3472059725,7.63385452,7.651777305,7.7450512055,7.650500163,6.859163543,7.340246749,7.155602342,6.871496489,7.5020794,7.262130196,7.867983256,7.161041091,7.225955163,7.333839458,7.400616033,7.340244501,6.9868933265,7.378775291,7.6027836165,7.607788688,7.232911031,6.879274579,7.14991344,6.9911772835,7.335348843,7.558524468,7.235417324,7.41759956,6.62162081,6.869813517,6.967327891,6.919809632,6.8556095045,7.781754844,7.698698368,6.551676659,7.300307991,7.6938300025,7.294310718,7.862195857,7.87849892,7.36469946,7.018776632,6.5262462555,7.7607931745,7.388174375,7.329241515,7.011502527,6.975029936
"TRINITY_DN26798_c0_g1_i1.m.15203",5.5480752055,6.0041932615,6.910645661,6.282747335,5.962120136,6.774156793,6.558522016,7.1650920985,6.732548987,7.209903275,6.4958232435,6.816309305,6.510399503,6.506056142,6.818911799,7.014584844,6.705362327,6.086901686,6.03379228,6.326850985,6.188230399,6.45657864,6.151387404,4.921090292,7.0177723125,6.907153325,6.9815858155,6.535437018,6.218147333,7.04508263,5.485646308,6.6350328445,6.538631996,7.164906542,6.903727057,6.956866554,6.578842687,6.801157212,6.080670067,6.563665871,6.5068458675,5.832085652,6.712504402,6.887410126,6.664057192,6.0909642375,5.957619507,6.945542224,6.57482214,6.530508817,6.354509503,5.9875100325,6.3271401225,6.276449717,6.832085739,6.84973648,6.626265682
"TRINITY_DN26801_c0_g1_i1.m.15214",3.5222950905,5.2008091885,4.522295628,NA,4.573769071,5.053234765,5.117706107,5.0722008195,5.291734733,5.184126166,NA,5.597885447,NA,NA,NA,4.403842606,5.37146174,5.131513404,NA,NA,NA,NA,4.611035016,3.702670381,4.7118872675,5.10376902,4.6757008985,4.61657383,4.677797885,NA,3.682256351,4.7161702365,3.619767364,5.283518662,5.597841168,NA,4.453526548,NA,NA,4.644801453,4.4810662705,NA,NA,5.084024961,4.745191335,NA,5.324156281,3.639651305,4.65595978,5.727121506,NA,4.5991609365,5.6492836245,5.598594875,NA,4.543851569,3.600489977
"TRINITY_DN26807_c0_g4_i1.m.15223",6.6658652695,4.0589776265,6.287355005,NA,6.476332332,4.911399839,5.297801591,NA,NA,6.364220774,6.8274436845,6.210941035,NA,6.467727316,4.043616715,NA,NA,6.4491124,5.088572257,6.773948983,6.123430057,6.391779898,7.446483513,NA,6.6144475755,NA,NA,NA,NA,5.947860722,NA,6.4812277405,6.522330928,6.726648044,6.50040136,NA,NA,NA,NA,6.087933818,NA,5.056793376,7.030320123,5.749545836,6.358247789,NA,NA,5.082786815,5.906444604,5.170251014,3.994250636,7.2902201065,5.4143443395,5.849078396,NA,NA,6.850972075
"TRINITY_DN26807_c0_g5_i1.m.15226",4.0233044635,5.9242108725,NA,6.105903325,NA,6.139206756,5.84110966,4.9882483265,NA,NA,NA,6.098897163,4.570593251,NA,6.271424395,4.90485362,6.094865401,5.369488632,4.731417486,5.024477006,5.011385787,NA,NA,6.011034162,5.5348244755,NA,5.4986397575,6.577016104,5.986162051,NA,5.990626358,NA,NA,NA,NA,4.991527361,NA,4.581242093,5.778294155,NA,NA,5.436601633,NA,NA,6.053559218,6.2036272925,6.240206434,6.725629494,5.741931816,5.550060374,6.37406279,NA,5.1502966915,6.269529113,5.699635391,5.629822914,NA
"TRINITY_DN26822_c0_g1_i1.m.15257",3.7132391375,4.8067858655,5.713239282,5.380798582,5.349676733,5.244176515,5.308647508,7.1376115565,6.482675694,5.375068356,4.7679028875,4.788827936,3.675558619,5.478573146,6.113359509,7.295226417,6.299369896,5.322456126,4.836388223,5.299369054,6.023247528,5.554630962,4.801978117,5.893609648,5.4877905265,5.709748137,6.1885696205,5.392481076,5.868738463,6.017603267,5.458167685,5.4920739225,5.810711123,4.889497245,6.110711686,4.681458264,5.644471866,5.686213856,5.468225834,5.420709688,5.9939368805,4.804603659,5.778132534,5.690006081,5.936135213,5.4785221005,5.515100951,5.415561768,5.431863911,5.503027041,6.06399607,5.3750672935,5.8402280855,4.789538401,6.389567815,6.319756116,5.376392253
"TRINITY_DN26849_c0_g1_i1.m.15280",6.2447614235,6.5607033545,6.981728759,5.7423951,7.033202229,6.605774231,6.477602103,5.9466683645,7.014199521,6.058594941,6.8843881615,6.320352051,7.207087005,6.425136117,6.545346557,6.863275975,6.731358767,6.491408869,6.782946813,6.830892738,6.455233647,6.916227444,7.070468136,6.425133013,7.0193141245,6.656309509,7.1351313885,7.213509897,5.815299828,6.449590616,6.989689923,7.5541128635,7.216704273,6.643414042,6.735343338,7.212982041,6.760957159,7.217736739,5.82982327,5.367268199,7.5254605715,6.921090998,6.72469428,6.443920596,6.467658582,5.4250827125,6.198626455,6.099087251,6.793463304,6.671980492,6.688627222,6.7366662575,6.1087168725,5.736096866,5.751164238,6.266316783,6.737990969
"TRINITY_DN26849_c1_g1_i1.m.15281",6.0488415795,5.8204629475,5.048844055,4.394473642,6.100317171,4.257849055,5.322324084,5.6918558865,5.496352284,4.388741672,5.3665386575,5.972429048,4.689236319,6.229215194,6.390068402,6.193423887,2.991108549,5.921094236,5.850060556,5.313043991,5.299954628,6.305269666,5.400616829,4.907286713,6.2384309635,5.04535146,6.3397488835,5.821191622,4.882415461,6.516703658,4.886878824,5.5057492465,3.824391036,4.903174192,4.802455811,5.017063375,6.465500408,5.507243275,4.481898429,5.171348645,5.8556095045,5.988204794,6.376770977,6.288642828,5.949810793,5.7145899765,5.265743147,5.65162847,6.030501211,6.931740142,5.563098538,5.3887421375,6.4388647335,6.262642533,5.403241713,6.655358669,5.390067435
"TRINITY_DN26849_c1_g1_i2.m.15282",5.7269139275,6.1423910425,5.726915479,5.809509527,5.948313424,5.257849055,6.196792895,5.6918558865,6.081313604,5.803779171,5.9515011585,5.124433406,6.148670665,5.907288035,5.390068402,5.608460458,6.161041931,6.073097115,6.019985293,5.728082361,5.714993011,5.568304711,5.137581786,6.077209556,6.0864285295,5.308384507,5.2022449675,6.628546909,5.882412945,5.516703658,5.886878824,5.5057492465,6.524826998,5.903171618,5.609813686,6.154565455,4.658146949,6.284851588,5.704294364,6.308852169,5.0076107455,6.403243341,5.791808476,5.873605904,5.949810793,5.9072332345,6.403244838,5.65162847,5.860578015,5.931740142,6.215173824,5.6111340915,5.6612569085,5.610567609,6.277710501,5.333431348,6.127033029
